link_meci,data_meci,echipa_gazda,echipa_oaspete,forma_puncte_gazda,forma_puncte_oaspete,h2h_victorii_gazda,h2h_gazda,medie_goluri_gazda,medie_goluri_oaspete,medie_goluri_primite_gazda,medie_goluri_primite_oaspete,medie_suturi_pe_poarta_gazda,medie_suturi_pe_poarta_oaspete,medie_total_suturi_gazda,medie_total_suturi_oaspete,medie_cornere_gazda,medie_cornere_oaspete,medie_cartonase_galbene_gazda,medie_cartonase_galbene_oaspete,medie_cartonase_rosii_gazda,medie_cartonase_rosii_oaspete,medie_ofsaiduri_gazda,medie_ofsaiduri_oaspete,medie_lovituri_libere_gazda,medie_lovituri_libere_oaspete,medie_interventii_portar_gazda,medie_interventii_portar_oaspete,medie_posesie_minge_gazda,medie_posesie_minge_oaspete,rezultat,loc_clasament_gazda,loc_clasament_oaspete
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/fc-hermannstadt-pUUuFXvI/sumar/statistici/0/?mid=IiqxeGbN,2020-12-16,FC Argeș,FC Hermannstadt,6,5,0,0.0,0.8,1.0,1.2,1.8,3.4,2.2,7.4,5.8,5.0,5.0,2.2,2.8,0.0,0.0,2.0,2.4,15.2,16.4,2.4,3.4,48.6,43.8,0,16,12
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=zTgXedqH,2020-12-16,FC Voluntari,Chindia Târgoviște,4,8,0,0.0,1.6,0.6,1.6,0.2,5.0,2.0,8.0,5.4,5.8,2.0,2.0,2.2,0.0,0.0,2.2,2.4,14.6,16.6,3.2,3.0,47.2,48.8,2,11,10
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/sepsi-IDsPIcMA/sumar/statistici/0/?mid=juhLbbab,2020-12-17,Sepsi Sf. Gheorghe,UTA Arad,9,10,0,0.0,1.4,1.2,0.8,1.2,5.0,3.0,11.6,5.6,5.6,2.6,3.6,3.4,0.0,0.0,1.2,1.0,17.2,15.2,1.2,4.6,55.4,44.6,1,4,9
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/dinamo-bucuresti-rBgMi3MH/sumar/statistici/0/?mid=lzz8kfMp,2020-12-17,Dinamo București,CFR Cluj,7,13,0,0.0,1.6,1.6,0.8,0.2,6.4,4.8,12.6,10.6,5.4,4.4,2.4,2.8,0.0,0.0,3.0,1.4,15.6,15.4,1.2,1.2,54.8,51.8,2,10,3
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=SQYBlEyi,2020-12-18,Univ. Craiova,FCSB,9,9,0,0.0,1.2,1.8,0.8,1.8,5.2,5.2,11.8,10.8,9.0,5.2,0.4,2.4,0.0,0.0,1.6,1.6,14.2,17.8,1.4,2.4,54.8,52.6,2,1,2
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fc-arges-65I2MLv6/sumar/statistici/0/?mid=p23ddQfc,2020-12-19,Chindia Târgoviște,FC Argeș,4,2,0,0.0,0.8,0.6,1.6,1.6,4.4,2.8,8.0,5.8,3.6,2.6,1.8,2.8,0.0,0.0,2.2,2.2,16.0,18.0,2.6,4.0,48.4,41.4,0,6,16
https://www.flashscore.ro/meci/fotbal/gaz-metan-p0uYHXwo/viitorul-constanta-billykZb/sumar/statistici/0/?mid=URbxzzve,2020-12-19,Gaz Metan Mediaș,FC Viitorul,1,8,0,0.0,1.0,1.4,2.4,0.6,4.0,4.4,7.0,9.2,4.0,5.2,4.4,2.4,0.0,0.0,1.8,2.2,16.2,15.2,2.6,4.6,49.6,50.6,1,14,7
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/poli-iasi-t84qisiU/sumar/statistici/0/?mid=vP20epA3,2020-12-20,FC Hermannstadt,Poli Iași,7,3,0,0.0,1.2,0.8,1.2,3.0,3.8,3.4,7.0,6.0,5.0,3.2,4.0,2.8,0.0,0.0,2.4,1.0,16.2,15.6,3.8,2.8,48.6,47.8,2,12,16
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=CjlsZgg1,2020-12-20,FC Botoșani,FC Voluntari,3,3,0,0.0,0.6,1.4,1.2,2.4,3.0,3.0,8.4,7.6,7.0,6.2,1.4,2.2,0.0,0.0,1.4,1.8,14.4,13.0,3.0,4.0,50.4,50.4,0,8,13
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=IF14f4P9,2020-12-20,LPS HD Clinceni,Dinamo București,12,6,0,0.0,1.2,1.4,0.4,1.6,2.2,4.2,6.6,9.2,4.6,4.6,3.2,3.4,0.0,0.0,2.8,1.6,18.4,18.6,3.6,3.0,47.4,49.6,0,5,11
https://www.flashscore.ro/meci/fotbal/fc-astra-EihjKDVb/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=GOfYzGOl,2020-12-21,UTA Arad,Astra Giurgiu,4,5,0,0.0,1.0,0.8,1.6,1.4,3.4,3.6,7.6,6.4,4.2,4.0,3.2,2.4,0.0,0.0,2.4,1.4,18.2,14.8,2.4,4.0,49.8,48.6,2,9,15
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/sepsi-IDsPIcMA/sumar/statistici/0/?mid=M1eUyd9r,2020-12-21,FCSB,Sepsi Sf. Gheorghe,15,12,0,0.0,3.6,2.2,0.6,1.0,8.2,5.8,12.6,9.8,6.0,4.0,2.4,3.0,0.0,0.0,1.6,1.0,18.2,17.2,2.2,1.6,56.4,50.0,0,1,4
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=pxY0gOvG,2020-12-22,CFR Cluj,Univ. Craiova,7,13,0,0.0,1.0,1.2,0.8,0.4,3.4,5.2,9.0,8.0,6.4,5.0,3.8,2.4,0.0,0.0,2.8,1.6,16.8,17.0,2.6,1.6,56.4,50.6,0,3,2
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-hermannstadt-pUUuFXvI/sumar/statistici/0/?mid=0UiFPnLB,2021-01-31,FC Botoșani,FC Hermannstadt,3,1,0,0.0,2.0,0.5,0.5,1.0,5.5,3.0,10.5,5.0,7.5,1.5,4.0,2.0,0.0,0.0,3.5,0.5,13.0,15.0,3.0,4.0,50.0,52.5,1,8,14
https://www.flashscore.ro/meci/fotbal/fc-astra-EihjKDVb/viitorul-constanta-billykZb/sumar/statistici/0/?mid=WfmBQS55,2021-01-31,Astra Giurgiu,FC Viitorul,1,2,0,0.0,1.0,0.5,1.0,0.5,2.0,2.0,3.0,4.5,2.0,3.0,2.0,2.5,0.0,0.0,4.0,0.5,22.0,18.0,4.0,2.5,45.0,50.5,0,15,6
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=SvhfQJBM,2021-02-02,Poli Iași,Univ. Craiova,0,2,0,0.0,0.5,1.0,1.5,1.0,1.5,4.5,3.0,11.5,0.5,8.0,2.0,2.0,0.0,0.0,1.5,3.0,15.5,15.5,5.0,2.0,47.0,56.5,2,16,11
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=KElnSusA,2021-02-03,FC Hermannstadt,Gaz Metan Mediaș,1,1,0,0.0,0.7,1.0,2.0,1.5,1.3,3.5,5.0,5.5,2.7,3.0,2.3,2.0,0.0,0.0,2.0,4.0,21.7,18.5,3.3,2.5,48.7,47.5,0,15,7
https://www.flashscore.ro/meci/fotbal/fc-astra-EihjKDVb/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=tOkrTLR3,2021-02-03,FC Voluntari,Astra Giurgiu,1,1,0,0.0,0.5,0.7,1.0,2.7,2.5,1.7,3.5,4.7,5.0,2.7,1.5,2.0,0.0,0.0,2.5,0.7,17.5,16.7,4.0,5.0,46.0,48.3,2,14,13
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=A3saPwRS,2021-02-03,Dinamo București,FCSB,3,2,0,0.0,1.0,1.0,1.0,1.0,3.0,7.5,8.5,12.5,4.0,8.0,5.0,1.5,0.0,0.0,2.5,0.0,24.0,18.5,2.0,3.0,52.5,57.0,2,5,2
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=Wh8i6bKj,2021-02-04,LPS HD Clinceni,UTA Arad,4,6,0,0.0,1.0,1.5,0.5,0.5,3.0,7.5,5.5,15.0,2.0,9.5,4.0,3.5,0.0,0.0,3.5,1.0,13.0,16.5,3.5,1.0,50.5,50.0,2,13,10
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=OnewU1Cc,2021-02-04,Chindia Târgoviște,FC Botoșani,4,3,0,0.0,1.0,1.0,1.0,1.0,2.7,3.5,7.3,8.0,2.7,6.5,2.7,2.5,0.0,0.0,2.3,4.0,11.0,17.5,2.7,2.0,51.7,52.5,2,8,3
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/viitorul-constanta-billykZb/sumar/statistici/0/?mid=pddZUsci,2021-02-04,CFR Cluj,FC Viitorul,4,3,0,0.0,2.0,0.7,1.0,0.7,6.5,1.7,11.5,4.0,8.5,4.0,1.5,2.7,0.0,0.0,1.0,2.0,16.0,17.3,3.5,6.0,54.0,50.7,1,2,9
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/sepsi-IDsPIcMA/sumar/statistici/0/?mid=YaNSvJQF,2021-02-05,Sepsi Sf. Gheorghe,Poli Iași,4,1,0,0.0,2.0,1.0,1.3,2.0,4.0,3.3,7.3,6.3,3.0,3.3,2.3,2.7,0.0,0.0,1.3,0.7,20.0,17.0,0.3,3.7,52.3,46.0,0,11,16
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/fc-astra-EihjKDVb/sumar/statistici/0/?mid=0nPKtud3,2021-02-06,Astra Giurgiu,FC Argeș,2,7,0,0.0,1.0,1.3,1.0,0.7,8.0,2.3,11.5,4.7,6.5,2.0,3.0,2.7,0.0,0.0,2.5,1.7,22.5,22.3,2.0,2.7,47.0,44.3,2,12,5
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=jyIXwwtM,2021-02-06,Univ. Craiova,Dinamo București,3,6,0,0.0,0.7,1.0,0.7,1.3,2.7,3.7,8.0,7.3,5.7,3.3,2.0,3.0,0.0,0.0,2.0,2.0,12.3,15.0,2.0,1.7,55.7,49.3,1,8,7
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=f9OOuaB9,2021-02-07,UTA Arad,FC Hermannstadt,1,1,0,0.0,0.3,0.3,1.0,1.0,1.7,3.0,6.0,5.3,2.3,1.7,1.7,2.7,0.0,0.0,1.0,0.3,20.3,15.0,1.3,5.3,53.7,51.7,0,6,14
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=nqLGsLtc,2021-02-07,Gaz Metan Mediaș,Chindia Târgoviște,7,4,0,0.0,1.7,1.0,0.7,0.5,3.7,2.0,8.0,5.5,4.7,3.0,3.3,3.0,0.0,0.0,1.3,1.0,19.7,16.0,2.0,0.5,50.3,45.5,1,7,9
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=CCTQKcZq,2021-02-07,FCSB,LPS HD Clinceni,9,1,0,0.0,2.7,1.0,0.7,2.0,7.7,4.0,16.0,7.3,8.3,5.3,2.0,3.7,0.0,0.0,0.7,0.7,17.0,18.3,1.7,1.3,60.0,47.7,2,2,13
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/viitorul-constanta-billykZb/sumar/statistici/0/?mid=pvsYIy4d,2021-02-08,FC Viitorul,FC Voluntari,5,1,0,0.0,2.3,1.0,2.0,2.0,6.7,2.3,11.7,3.7,5.3,2.7,2.7,2.7,0.0,0.0,2.0,3.0,14.3,17.7,2.0,1.3,45.3,44.3,2,9,15
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=6mrUJHlj,2021-02-08,FC Botoșani,CFR Cluj,6,9,0,0.0,1.7,1.7,0.3,0.3,6.7,5.3,10.7,7.7,7.3,3.7,2.7,1.7,0.0,0.0,2.7,2.7,15.7,17.0,3.0,2.3,50.0,49.0,1,3,1
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/viitorul-constanta-billykZb/sumar/statistici/0/?mid=bs77XzJk,2021-02-12,FC Argeș,FC Viitorul,2,3,0,0.0,0.5,0.8,0.5,1.0,2.5,2.2,5.5,4.8,3.0,3.2,1.5,2.8,0.0,0.0,3.5,2.0,19.0,16.8,5.0,4.8,50.0,50.5,1,4,10
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=t6dCWfYe,2021-02-13,Chindia Târgoviște,UTA Arad,4,9,0,0.0,1.2,2.0,1.5,0.3,2.5,7.3,7.0,12.7,2.2,8.0,2.5,2.7,0.0,0.0,2.0,2.0,10.2,15.3,2.8,2.7,50.0,50.0,0,9,7
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/sepsi-IDsPIcMA/sumar/statistici/0/?mid=n3m2gIu9,2021-02-13,Dinamo București,Sepsi Sf. Gheorghe,3,2,0,0.0,0.7,1.5,1.0,1.5,2.7,3.5,8.0,6.0,3.0,5.5,5.3,3.5,0.0,0.0,1.7,0.0,23.3,12.0,3.0,1.5,50.0,45.5,0,8,12
https://www.flashscore.ro/meci/fotbal/fc-astra-EihjKDVb/poli-iasi-t84qisiU/sumar/statistici/0/?mid=KdeGVEm2,2021-02-14,Poli Iași,Astra Giurgiu,0,4,0,0.0,0.3,1.2,2.0,2.2,2.0,2.5,3.3,5.2,1.3,2.2,2.0,2.2,0.0,0.0,1.3,0.8,17.0,17.5,5.7,4.8,48.0,50.0,2,16,13
https://www.flashscore.ro/meci/fotbal/lps-hd-clinceni-Q7PNEIgJ/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=URx7hxeF,2021-02-14,LPS HD Clinceni,Univ. Craiova,4,5,0,0.0,0.7,1.7,1.3,0.7,4.0,6.3,6.3,13.3,5.0,7.0,3.3,2.0,0.0,0.0,2.7,2.7,13.7,13.7,3.7,2.3,50.3,54.3,0,12,7
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=8ClbfbQ2,2021-02-14,FC Hermannstadt,FCSB,2,5,0,0.0,0.8,1.0,1.8,0.7,1.8,7.0,5.0,11.7,2.8,6.3,3.0,1.3,0.0,0.0,1.5,1.3,20.0,21.0,3.0,2.7,47.8,56.3,1,15,4
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=n733YG3q,2021-02-15,FC Botoșani,Gaz Metan Mediaș,9,2,0,0.0,1.8,1.0,0.5,1.3,5.5,3.3,8.8,6.3,6.2,4.3,2.0,2.7,0.0,0.0,2.8,3.0,14.0,18.3,3.5,2.3,50.0,50.0,1,2,7
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=URGywceS,2021-02-15,CFR Cluj,FC Voluntari,7,4,0,0.0,2.0,1.0,1.0,1.5,5.3,2.8,10.7,4.2,7.0,2.8,1.7,3.8,0.0,0.0,2.0,2.8,15.0,15.2,3.3,2.2,52.7,41.5,0,1,15
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/sepsi-IDsPIcMA/sumar/statistici/0/?mid=EyljRadG,2021-02-16,FC Argeș,Sepsi Sf. Gheorghe,5,3,0,0.0,0.7,1.0,0.3,1.0,3.7,3.0,6.3,6.7,2.7,5.3,1.3,2.3,0.0,0.0,2.7,0.0,18.3,13.7,3.7,1.3,46.0,46.7,0,3,12
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=QoEXFQM4,2021-02-19,FC Voluntari,FC Argeș,1,10,0,0.0,0.7,1.5,1.7,0.5,3.3,2.5,6.3,4.8,6.0,2.0,1.3,2.2,0.0,0.0,2.0,1.8,18.7,22.2,3.3,3.2,45.7,41.0,2,15,3
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=zcLKISxn,2021-02-19,Univ. Craiova,FC Hermannstadt,6,2,0,0.0,0.8,0.5,0.5,1.0,3.2,2.8,8.8,5.2,6.0,3.0,2.0,2.8,0.0,0.0,2.2,0.5,13.5,15.5,1.8,4.5,53.5,51.5,1,5,14
https://www.flashscore.ro/meci/fotbal/lps-hd-clinceni-Q7PNEIgJ/sepsi-IDsPIcMA/sumar/statistici/0/?mid=UJKOHnhh,2021-02-20,Sepsi Sf. Gheorghe,LPS HD Clinceni,5,4,0,0.0,2.2,1.0,1.8,1.5,4.0,3.2,6.8,6.8,2.2,4.8,2.8,4.0,0.0,0.0,1.8,1.0,19.5,17.0,0.2,2.8,52.2,48.2,0,9,11
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=C2GqDO6N,2021-02-20,FCSB,Chindia Târgoviște,9,4,0,0.0,2.0,0.7,0.8,0.7,7.5,2.0,15.2,5.3,8.2,3.0,2.2,3.7,0.0,0.0,0.5,2.7,18.0,15.7,1.2,1.7,57.5,46.7,1,5,10
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=rNOSG67b,2021-02-21,Gaz Metan Mediaș,CFR Cluj,10,9,0,0.0,1.5,1.5,0.5,0.8,4.0,5.5,7.5,8.2,4.8,3.8,3.2,2.0,0.0,0.0,1.0,2.8,19.2,15.5,2.0,1.8,50.5,49.2,2,7,4
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-astra-EihjKDVb/sumar/statistici/0/?mid=fR5lCrMT,2021-02-21,Astra Giurgiu,Dinamo București,2,6,0,0.0,0.7,0.8,1.3,1.2,7.0,3.0,11.3,7.0,6.0,4.2,3.0,3.0,0.0,0.0,4.0,1.8,20.7,17.2,1.7,2.2,54.3,50.2,1,12,9
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=4xDyFpxB,2021-02-22,UTA Arad,FC Botoșani,2,6,0,0.0,0.5,1.7,1.0,1.3,2.0,4.3,6.2,8.3,2.8,6.0,2.8,2.0,0.0,0.0,1.0,3.3,19.0,18.0,1.2,1.7,52.5,53.3,0,6,3
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/viitorul-constanta-billykZb/sumar/statistici/0/?mid=C2xFS36A,2021-02-26,Dinamo București,FC Viitorul,4,3,0,0.0,0.5,0.6,0.8,1.0,2.2,2.0,7.0,4.6,3.0,3.0,4.5,2.2,0.0,0.0,2.2,2.2,23.0,18.2,2.8,4.8,50.2,52.8,2,11,13
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=MDq2V5Mi,2021-02-27,Gaz Metan Mediaș,UTA Arad,10,10,0,0.0,1.2,1.8,0.6,0.5,3.6,6.0,6.8,10.2,4.4,7.2,3.0,3.0,0.0,0.0,1.2,1.8,18.2,17.2,2.6,2.0,50.4,50.0,2,7,6
https://www.flashscore.ro/meci/fotbal/fc-astra-EihjKDVb/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=UJdG72Up,2021-02-27,LPS HD Clinceni,Astra Giurgiu,5,7,0,0.0,0.5,1.6,1.0,2.2,3.5,3.4,6.2,5.8,4.2,2.6,3.2,2.2,0.0,0.0,2.2,0.8,13.2,17.6,4.2,4.2,48.5,50.0,0,11,8
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=Q5tJRNLG,2021-02-27,Chindia Târgoviște,Univ. Craiova,5,6,0,0.0,1.2,1.2,1.4,0.5,2.2,6.2,6.8,12.0,2.6,8.0,2.4,1.8,0.0,0.0,2.6,2.2,12.0,14.5,2.4,2.2,50.0,55.0,1,13,5
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/sepsi-IDsPIcMA/sumar/statistici/0/?mid=8UVNQsyN,2021-02-28,FC Hermannstadt,Sepsi Sf. Gheorghe,5,4,0,0.0,0.8,1.0,1.4,1.0,2.6,2.5,5.8,5.5,2.2,5.0,3.4,2.5,0.0,0.0,1.4,0.8,17.4,15.2,3.0,1.8,44.0,47.5,2,14,12
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=IuwBTqi4,2021-02-28,FC Botoșani,FCSB,12,5,0,0.0,1.8,0.8,0.6,0.8,5.6,6.0,8.8,11.2,6.0,6.8,2.6,1.8,0.0,0.0,2.6,1.5,15.2,20.5,3.4,3.2,50.0,60.0,2,2,4
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/poli-iasi-t84qisiU/sumar/statistici/0/?mid=vkv7UPyb,2021-03-01,Poli Iași,FC Voluntari,0,5,0,0.0,0.8,0.8,2.2,1.2,2.5,2.2,5.0,3.8,3.0,2.6,3.2,3.8,0.0,0.0,2.0,2.8,16.8,15.2,5.2,3.4,48.5,40.8,2,16,15
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-arges-65I2MLv6/sumar/statistici/0/?mid=rNpbWo7o,2021-03-01,CFR Cluj,FC Argeș,8,13,0,0.0,1.5,1.4,0.8,0.4,6.0,2.8,11.8,5.8,7.0,3.6,2.2,2.2,0.0,0.0,1.5,1.8,18.5,20.8,2.5,2.8,55.0,43.8,1,2,3
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/sepsi-IDsPIcMA/sumar/statistici/0/?mid=dfGcKuEj,2021-03-05,Sepsi Sf. Gheorghe,Chindia Târgoviște,6,4,0,0.0,1.8,0.5,1.4,0.8,3.6,1.5,6.8,4.8,2.8,2.2,2.4,3.8,0.0,0.0,1.6,2.5,20.6,15.2,0.4,2.5,51.8,43.0,2,7,10
https://www.flashscore.ro/meci/fotbal/lps-hd-clinceni-Q7PNEIgJ/viitorul-constanta-billykZb/sumar/statistici/0/?mid=nLURP1jT,2021-03-05,FC Viitorul,LPS HD Clinceni,5,5,0,0.0,1.8,0.8,1.8,1.2,6.2,2.8,10.8,6.0,4.8,4.0,2.2,3.4,0.0,0.0,1.8,2.2,16.8,16.0,2.2,2.6,50.8,48.6,0,11,12
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=baftqPji,2021-03-06,Univ. Craiova,FC Botoșani,9,7,0,0.0,0.8,1.2,0.4,1.0,4.0,3.8,9.4,9.0,5.2,5.0,1.6,2.2,0.0,0.0,2.0,2.8,14.6,20.0,2.2,2.0,55.8,53.8,1,6,3
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=2iicusjG,2021-03-06,UTA Arad,CFR Cluj,3,12,0,0.0,0.4,1.4,0.8,0.6,2.2,5.6,6.0,8.8,3.0,5.2,3.0,2.0,0.0,0.0,1.8,2.8,18.0,15.0,1.4,1.8,51.0,49.4,2,5,1
https://www.flashscore.ro/meci/fotbal/fc-astra-EihjKDVb/fc-hermannstadt-pUUuFXvI/sumar/statistici/0/?mid=I3HgLLbp,2021-03-07,Astra Giurgiu,FC Hermannstadt,5,2,0,0.0,1.0,0.4,1.0,1.0,7.0,3.0,11.0,5.2,5.2,3.0,2.8,2.8,0.0,0.0,3.5,0.6,19.2,13.6,1.2,4.8,54.8,48.2,1,9,15
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=6Pcls3L3,2021-03-07,FCSB,Gaz Metan Mediaș,12,2,0,0.0,1.8,1.0,0.6,1.5,7.2,3.5,14.4,6.2,7.4,3.8,2.2,3.0,0.0,0.0,0.4,2.5,18.6,19.0,1.0,2.8,59.6,50.0,1,2,11
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/poli-iasi-t84qisiU/sumar/statistici/0/?mid=pGdhtNzA,2021-03-08,FC Argeș,Poli Iași,6,2,0,0.0,0.8,1.5,0.5,2.2,3.8,3.2,6.2,6.0,2.8,4.0,1.2,3.0,0.0,0.0,2.8,1.5,21.0,18.8,2.8,3.0,47.0,46.5,1,4,16
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=C2bprq6c,2021-03-08,FC Voluntari,Dinamo București,1,6,0,0.0,0.5,0.6,1.5,1.4,2.8,2.4,7.0,6.2,5.2,4.6,2.0,3.2,0.0,0.0,2.0,2.0,18.0,17.0,3.2,2.8,45.5,49.0,0,14,13
https://www.flashscore.ro/meci/fotbal/gaz-metan-p0uYHXwo/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=6wwNe2zc,2021-03-12,Gaz Metan Mediaș,Univ. Craiova,7,6,0,0.0,1.0,1.0,1.0,0.6,3.6,5.8,7.0,11.4,4.4,7.4,3.2,1.6,0.0,0.0,1.0,2.4,16.6,15.4,2.8,2.4,50.8,55.8,2,11,5
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=d8eWYvTq,2021-03-13,LPS HD Clinceni,FC Voluntari,6,8,0,0.0,0.6,1.2,1.0,0.8,3.0,2.8,5.8,4.4,3.8,2.6,3.2,3.8,0.0,0.0,2.8,3.2,16.0,15.2,3.4,3.4,48.6,41.4,2,12,14
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/viitorul-constanta-billykZb/sumar/statistici/0/?mid=tdVZh0KF,2021-03-13,FC Hermannstadt,FC Viitorul,5,5,0,0.0,1.0,1.6,1.4,1.0,2.4,3.2,5.2,6.2,1.8,4.0,4.4,1.8,0.0,0.0,1.6,2.8,16.0,17.2,3.0,4.6,43.8,52.6,0,15,10
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=vXpyYbrj,2021-03-13,UTA Arad,FCSB,2,8,0,0.0,0.4,1.0,1.0,0.6,1.8,6.2,5.4,11.0,2.6,6.8,3.4,2.0,0.0,0.0,2.0,1.2,16.6,20.0,1.8,3.2,49.6,58.0,2,6,2
